Last Name,Prefix,First Name,Age,Age Group ,,,class,embarked,country,ticketno,fare,sibsp,parch,survived,
Østby, Miss, Helen Ragnhild,22,,,,1st,S,United States,113509,61.19,0,1,yes,
Ostby, Mr, Engelhart Cornelius,64,,,,1st,S,United States,113509,61.19,0,1,no,
O'Sullivan, Miss, Bridget Mary,21,,,,3rd,Q,Ireland,330909,7.12,0,0,no,
Otter, Mr, Richard,38,,,,2nd,S,United States,28213,13.00,0,0,no,
Oviés y Rodríguez, Mr, Servando José Florentino,36,,,,1st,C,Cuba,17562,27.14,0,0,no,
Oxenham, Mr, Percy Thomas,22,,,,2nd,S,England,14260,10.10,0,0,yes,
Padron Manent, Mr, Julian,27,,,,2nd,C,Spain,2146,13.17,0,0,yes,
Pain, Dr, Alfred,23,,,,2nd,S,Canada,244278,10.10,0,0,no,
Pallàs i Castelló, Sr, Emili,29,,,,2nd,C,Spain,2147,13.17,0,0,yes,
Pålsson, Master, Gösta Leonard,2,,,,3rd,S,Sweden,349909,21.01,3,1,no,
Pålsson, Master, Paul Folke,6,,,,3rd,S,Sweden,349909,21.01,3,1,no,
Pålsson, Miss, Stina Viola,3,,,,3rd,S,Sweden,349909,21.01,3,1,no,
Pålsson, Miss, Torborg Danira,8,,,,3rd,S,Sweden,349909,21.01,3,1,no,
Pålsson, Mrs, Alma Cornelia,29,,,,3rd,S,Sweden,349909,21.01,0,4,no,
Panula, Master, Eino Viljam,1,,,,3rd,S,Finland,3101295,39.13,4,1,no,
Panula, Master, Jaako Arnold,15,,,,3rd,S,United States,3101295,39.13,4,1,no,
Panula, Master, Juha Niilo,7,,,,3rd,S,Finland,3101295,39.13,4,1,no,
Panula, Master, Urho Abraham,2,,,,3rd,S,Finland,3101295,39.13,4,1,no,
Panula, Mr, Ernesti Arvid,16,,,,3rd,S,Finland,3101295,39.13,4,1,no,
Panula, Mrs, Maija Emelia Abrahamintytar,41,,,,3rd,S,Finland,3101295,39.13,0,5,no,
Parker, Mr, Clifford Richard,17,,,,2nd,S,Channel Islands,14888,10.10,0,0,no,
Parkes, Mr, Francis,21,,,,2nd,B,Northern Ireland,239853,33.40,0,0,no,
Parrish, Mrs, Lutie Davis,59,,,,2nd,S,United States,230433,26.00,0,1,yes,33.40476029
Parr, Mr, William Henry Marsh,30,,,,1st,B,England,112052,33.40,0,0,no,33.40476
Partner, Mr, Austin,40,,,,1st,S,England,113043,28.10,0,0,no,
Pasic, Mr, Jakob,21,,,,3rd,S,Slovenia,315097,8.13,0,0,no,
Patchett, Mr, George,20,,,,3rd,S,England,358585,14.10,0,0,no,
Pavlovic, Mr, Stefo,32,,,,3rd,S,Croatia,349242,7.17,0,0,no,
Payne, Mr, Vivian Ponsonby,23,,,,1st,S,Canada,12749,93.10,0,0,no,
Peacock, Master, Albert Edward,15,,,,3rd,S,England,3101315,13.15,1,1,no,
Peacock, Miss, Treasteall,4,,,,3rd,S,England,3101315,13.15,1,1,no,
Peacock, Mrs, Edith,26,,,,3rd,S,England,3101315,13.15,0,2,no,
Pearce, Mr, Ernest,32,,,,3rd,S,England,343271,7.00,0,0,no,
Pears, Mrs, Edith,22,,,,1st,S,England,113776,66.12,1,0,yes,
Pears, Mr, Thomas Clinton,29,,,,1st,S,England,113776,66.12,1,0,no,
Pedersen, Mr, Olaf,28,,,,3rd,S,Norway,345498,7.15,0,0,no,
Peduzzi, Mr, Giuseppe,24,,,,3rd,S,England,2817,8.01,0,0,no,
Pekoniemi, Mr, Edvard,21,,,,3rd,S,Finland,3101294,7.18,0,0,no,
Peltomäki, Mr, Nikolai Johannes,25,,,,3rd,S,Finland,3101291,7.18,0,0,no,
Peñasco y Castellana, Mrs, Maria Josefa Perezde Soto y Vallejo,22,,,,1st,C,Spain,17758,108.18,1,0,yes,
Peñasco y Castellana, Mr, Victor,24,,,,1st,C,Spain,17758,108.18,1,0,no,
Pengelly, Mr, Frederick William,19,,,,2nd,S,England,28665,10.10,0,0,no,
Perkin, Mr, John Henry,24,,,,3rd,S,England,21174,7.05,0,0,no,
Pernot, Mr, René,39,,,,2nd,C,France,2131,15.01,0,0,no,
Perreault, Miss, Mary Anne,33,,,,1st,S,Canada,12749,93.10,0,0,yes,
Persson, Mr, Ernst Ulrik,25,,,,3rd,S,Sweden,347083,7.15,1,0,yes,
Peruschitz, Fr, Josef,41,,,,2nd,S,Germany,237393,13.00,0,0,no,
Peteranec, Miss, Mathilda,28,,,,3rd,S,Croatia,349245,7.17,0,0,no,
Peter / Joseph, Master, Michael J,4,,,,3rd,C,Lebanon,2668,22.07,1,1,yes,
Peter / Joseph, Miss, Anna,2,,,,3rd,C,Lebanon,2668,22.07,1,1,yes,
Petersen, Mr, Marius,24,,,,3rd,S,England,342441,8.01,0,0,no,
Peters, Miss, Catherine,28,,,,3rd,Q,Ireland,330935,8.02,0,0,no,
Petroff, Mr, Nedialco,19,,,,3rd,S,Bulgaria,349212,7.17,0,0,no,
Petroff, Mr, Pastcho,29,,,,3rd,S,Bulgaria,349215,7.17,0,0,no,
Pettersson, Miss, Elin Natalia,18,,,,3rd,S,Sweden,347087,7.15,0,0,no,
Pettersson, Mr, Johan Emil,25,,,,3rd,S,Sweden,347076,7.15,1,0,no,
Peuchen, Major, Arthur Godfrey,52,,,,1st,S,Canada,113786,30.10,0,0,yes,
Phillips, Miss, Alice Frances Louisa,21,,,,2nd,S,England,2,21.00,0,1,yes,
Phillips, Miss, Kate Florence,19,,,,2nd,S,England,250655,26.00,0,0,yes,
Phillips, Mr, Escott Robert,43,,,,2nd,S,England,2,21.00,0,1,no,
Picard, Mr, Benoît,33,,,,3rd,S,Poland,392078,8.01,0,0,yes,
Pinsky, Mrs, Rosa,32,,,,2nd,S,Poland,234604,13.00,0,0,yes,
Plotcharsky, Mr, Vasil,27,,,,3rd,S,NA,349227,7.17,0,0,no,
Pokrnic, Mr, Mate,17,,,,3rd,S,Croatia,315095,8.13,0,0,no,
Pokrnic, Mr, Tome,24,,,,3rd,S,Croatia,315092,8.13,0,0,no,
Ponesell, Mr, Martin,24,,,,2nd,S,England,250647,13.00,0,0,no,
Portaluppi, Mr, Emilio Ilario Giuseppe,30,,,,2nd,C,United States,34644,12.14,0,0,yes,
Porter, Mr, Walter Chamberlain,46,,,,1st,S,United States,110465,52.00,0,0,no,
Potter, Mrs, Lily Alexenia,56,,,,1st,C,United States,11767,83.03,0,1,yes,
Pulbaum, Mr, Franz,27,,,,2nd,C,United States,2168,15.00,0,0,no,
Pulner, Mr, Uscher,16,,,,3rd,C,NA,3411,8.14,0,0,no,
Quick, Miss, Phyllis May,2,,,,2nd,S,NA,26360,26.00,1,1,yes,
Quick, Miss, Winifred Vera,8,,,,2nd,S,NA,26360,26.00,1,1,yes,
Quick, Mrs, Jane,33,,,,2nd,S,NA,26360,26.00,0,2,yes,
Radeff, Mr, Alexander,27,,,,3rd,S,NA,349223,7.17,0,0,no,
Rafūl-Būlus, Mr, Bākhūs,21,,,,3rd,C,Lebanon,2679,7.04,0,0,no,
Rasmussen, Mrs, Lena Jakobsen,63,,,,3rd,S,Norway,65305,8.02,0,0,no,
Razi, Mr, Raihed,30,,,,3rd,C,Lebanon,2629,7.04,0,0,no,
Reed, Mr, James George,18,,,,3rd,S,Wales,362316,7.05,0,0,no,
Reeves, Mr, David,36,,,,2nd,S,England,17248,10.10,0,0,no,
Rekic, Mr, Tido,38,,,,3rd,S,Bosnia,349249,7.17,0,0,no,
Renouf, Mr, Peter Henry,33,,,,2nd,S,Channel Islands,31027,21.00,1,0,no,
Renouf, Mrs, Lillian,30,,,,2nd,S,Channel Islands,31027,21.00,3,0,yes,
Reuchlin, Mr, Jonkheer Johan George,37,,,,1st,C,Netherlands,19972,33.40,0,0,no,
Reynalds, Sra, Encarnación,29,,,,2nd,S,Spain,230434,13.00,0,0,yes,
Reynolds, Mr, Harold,21,,,,3rd,S,England,342684,8.01,0,0,no,
Rheims, Mr, George Alexander Lucien,33,,,,1st,C,United States,17607,39.12,0,0,yes,
Rice, Master, Albert,10,,,,3rd,Q,Ireland,382652,29.02,4,1,no,
Rice, Master, Arthur,4,,,,3rd,Q,Ireland,382652,29.02,4,1,no,
Rice, Master, Eric,7,,,,3rd,Q,Ireland,382652,29.02,4,1,no,
Rice, Master, Eugene Francis,2,,,,3rd,Q,Ireland,382652,29.02,4,1,no,
Rice, Master, George Hugh,8,,,,3rd,Q,Ireland,382652,29.02,4,1,no,
Rice, Mrs, Margaret,39,,,,3rd,Q,Ireland,382652,29.02,0,5,no,
Richard, Mr, Emile Phillippe,23,,,,2nd,C,NA,2133,15.00,0,0,no,
Richards, Master, Sibley George,17,,,,2nd,S,England,29106,18.15,1,1,yes,
Richards, Master, William Rowe,3,,,,2nd,S,England,29106,18.15,1,1,yes,
Richards, Mrs, Emily,24,,,,2nd,S,England,29106,18.15,2,3,yes,
Ridsdale, Miss, Lucy,58,,,,2nd,S,England,14258,10.10,0,0,yes,
Righini, Mr, Sante,22,,,,1st,C,NA,17760,135.12,0,0,no,
Riihivuori, Miss, Susanna Juhantytär,22,,,,3rd,S,Finland,3101295,39.13,0,0,no,
Rintamäki, Mr, Matti,35,,,,3rd,S,Finland,3101273,7.02,0,0,no,
Riordan, Miss, Hannah,22,,,,3rd,Q,Ireland,334915,7.14,0,0,yes,
Risien, Mr, Samuel Beard,69,,,,3rd,S,England,364498,14.10,0,0,no,
Risien, Mrs, Emma Jane,64,,,,3rd,S,England,364498,14.10,0,0,no,
Robert, Mrs, Elisabeth Walton,43,,,,1st,S,United States,24160,211.06,0,1,yes,
Robins, Mr, Alexander A,50,,,,3rd,S,England,3337,14.10,1,0,no,
Robins, Mrs, Charity,48,,,,3rd,S,England,3337,14.10,1,0,no,
Robins, Mr, Victor,45,,,,1st,C,England,17757,247.10,0,0,no,
Roebling, Mr, Washington Augustus II,31,,,,1st,S,United States,17590,50.09,0,0,no,
Rogers, Mr, Reginald Harry,18,,,,2nd,S,England,28004,10.10,0,0,no,
Rogers, Mr, William John,30,,,,3rd,S,Wales,23567,8.01,0,0,no,
Romaine, Mr, Charles Hallace,45,,,,1st,S,United States,111428,26.11,0,0,yes,
Rommetvedt, Mr, Knud Paust,49,,,,3rd,S,Norway,312993,7.15,0,0,no,
Rood, Mr, Hugh Roscoe,39,,,,1st,S,United States,113767,50.00,0,0,no,
Rosblom, Miss, Salli Helena,2,,,,3rd,S,Finland,370129,20.04,1,1,no,
Rosblom, Mrs, Helena Wilhelmina,41,,,,3rd,S,Finland,370129,20.04,0,2,no,
Rosblom, Mr, Viktor Richard,18,,,,3rd,S,Finland,370129,20.04,1,1,no,
Rosenbaum, Miss, Edith Louise,33,,,,1st,C,France,17613,27.14,0,0,yes,
Rosenshine, Mr, George,46,,,,1st,C,United States,17585,79.00,0,0,no,
Ross, Mr, John Hugo,36,,,,1st,S,Canada,13049,40.02,0,0,no,
Rothes, Lucy Noël Martha, Countess of,33,,,,1st,S,England,110152,86.10,0,0,yes,
Roth, Miss, Sarah,26,,,,3rd,S,Austria,342712,8.01,0,0,yes,
Rothschild, Mr, Martin,46,,,,1st,C,United States,17603,59.08,1,0,no,
Rothschild, Mrs, Elizabeth Jane Anne,54,,,,1st,C,United States,17603,59.08,1,0,yes,
Rouse, Mr, Richard Henry,55,,,,3rd,S,England,3594,8.01,0,0,no,
Rowe, Mr, Alfred G,59,,,,1st,S,Peru,113790,26.11,0,0,no,
Rugg, Miss, Emily,22,,,,2nd,S,Channel Islands,31026,10.10,0,0,yes,
Rush, Mr, Alfred George John,17,,,,3rd,S,England,20589,8.01,0,0,no,
Ryan, Mr, Edward,24,,,,3rd,Q,Ireland,383162,7.15,0,0,yes,
Ryan, Mr, Patrick,30,,,,3rd,Q,Ireland,371110,24.03,0,0,no,
Ryerson, Master, John Borie,13,,,,1st,C,United States,17608,262.07,2,2,yes,
Ryerson, Miss, Emily Borie,18,,,,1st,C,United States,17608,262.07,2,2,yes,
Ryerson, Miss, Susan Parker Suzette,21,,,,1st,C,United States,17608,262.07,2,2,yes,
Ryerson, Mr, Arthur Larned,61,,,,1st,C,United States,17608,262.07,1,3,no,
Ryerson, Mrs, Emily Maria,48,,,,1st,C,United States,17608,262.07,1,3,yes,
Saad, Mr, Amin,30,,,,3rd,C,Lebanon,2671,7.04,0,0,no,
Saad, Mr, Khalil,27,,,,3rd,C,Lebanon,2672,7.04,0,0,no,
Saalfeld, Mr, Adolphe,47,,,,1st,S,England,19988,30.10,0,0,yes,
Sadlier, Mr, Matthew,19,,,,3rd,Q,Ireland,367655,7.14,0,0,no,
Sadowitz, Mr, Henry,17,,,,3rd,S,England,1855,7.11,0,0,no,
Sæther, Mr, Simon Sivertsen,43,,,,3rd,S,Norway,3101262,7.05,0,0,no,
Sage, Master, Anthony William,13,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Master, Thomas Henry,5,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Miss, Constance Gladys,8,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Miss, Dorothy,14,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Miss, Elizabeth Ada,10,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Miss, Stella Anne,21,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Mr, Douglas Bullen,18,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Mr, Frederick,17,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Mr, George John,20,,,,3rd,S,England,2343,69.11,8,2,no,
Sage, Mr, John George,45,,,,3rd,S,England,2343,69.11,1,9,no,
Sage, Mrs, Annie Elizabeth,45,,,,3rd,S,England,2343,69.11,1,9,no,
Sägesser, Mlle, Emma,24,,,,1st,C,NA,17477,69.06,0,0,yes,
Salander, Mr, Karl Johan,24,,,,3rd,S,Sweden,7266,9.06,0,0,no,
Salkjelsvik, Miss, Anna Kristine,21,,,,3rd,S,Norway,343120,7.13,0,0,yes,
Salomon, Mr, Abraham Lincoln,43,,,,1st,S,United States,111163,26.00,0,0,yes,
Salonen, Mr, Johan Werner,29,,,,3rd,S,United States,3101296,7.18,0,0,no,
Samaan, Mr, Elias,17,,,,3rd,C,Lebanon,2662,21.13,2,0,no,
Samaan, Mr, Hanna Elias,40,,,,3rd,C,Lebanon,2662,21.13,2,0,no,
Samaan, Mr, Youssef,16,,,,3rd,C,Lebanon,2662,21.13,2,0,no,
Sandström, Miss, Beatrice Irene,1,,,,3rd,S,Sweden,9549,16.14,1,1,yes,
Sandström, Miss, Marguerite Rut,4,,,,3rd,S,Sweden,9549,16.14,1,1,yes,
Sandström, Mrs, Agnes Charlotta,24,,,,3rd,S,Sweden,9549,16.14,0,2,yes,
Sap, Mr, Julius,21,,,,3rd,S,Belgium,345768,9.10,0,0,yes,
Saundercock, Mr, William Henry,19,,,,3rd,S,England,2151,8.01,0,0,no,
Sawyer, Mr, Frederick Charles,24,,,,3rd,S,England,342826,8.01,0,0,no,
Scanlan, Mr, James,22,,,,3rd,Q,Ireland,36209,7.14,0,0,no,
Schabert, Mrs, Emma,35,,,,1st,C,Germany,13236,57.15,1,0,yes,
Scheerlinck, Mr, Jean,29,,,,3rd,S,Belgium,345779,9.10,0,0,yes,
Schmidt, Mr, Augustus,22,,,,2nd,S,England,248659,13.00,0,0,no,
Sdycoff, Mr, Todor,42,,,,3rd,S,NA,349222,7.17,0,0,no,
Sedgwick, Mr, Charles Frederick Waddington,28,,,,2nd,S,England,244361,13.00,0,0,no,
Seman, Master, Betros,10,,,,3rd,C,Lebanon,2622,4.00,0,0,no,
Serreplan, Miss, Auguste,30,,,,1st,S,NA,113798,31.00,0,0,yes,
Seward, Mr, Frederic Kimber,34,,,,1st,S,United States,113794,26.11,0,0,yes,
Shannon, Mr, Andrew John,35,,,,3rd,S,Ireland,370160,33.40,0,0,no,
Sharp, Mr, Percival,29,,,,2nd,S,England,244358,26.00,0,0,no,
Shaughnessy, Mr, Patrick,27,,,,3rd,Q,Ireland,370374,7.15,0,0,no,
Shedid, Mr, Daher,19,,,,3rd,C,NA,2698,7.04,0,0,no,
Shellard, Mr, Frederick William Blainey,55,,,,3rd,S,England,6212,15.02,0,0,no,
Shelley, Mrs, Imanita Parrish,25,,,,2nd,S,United States,230433,26.00,0,1,yes,
Shihāb, Mr, Al-Amīr Fāris,26,,,,3rd,C,Lebanon,2631,7.04,0,0,no,
Shine, Miss, Ellen,20,,,,3rd,Q,Ireland,330968,7.16,0,0,yes,
Shorney, Mr, Charles Joseph,22,,,,3rd,S,England,374910,8.01,0,0,no,
Shutes, Miss, Elizabeth Weed,40,,,,1st,S,United States,17582,153.09,0,0,yes,
Silvén, Miss, Lyyli Karoliina,17,,,,2nd,S,Finland,250652,13.00,0,2,yes,
Silverthorne, Mr, Spencer Victor,35,,,,1st,S,United States,17475,26.05,0,0,yes,
Silvey, Mrs, Alice Gray,39,,,,1st,C,United States,13507,55.18,1,0,yes,
Silvey, Mr, William Baird,51,,,,1st,C,United States,13507,55.18,1,0,no,
Simmons, Mr, John,40,,,,3rd,S,England,392082,8.01,0,0,no,
Simonius-Blumer, Mr, Colonel (Oberst) Alfons,56,,,,1st,S,Switzerland,13213,35.10,0,0,yes,
Sincock, Miss, Maude,20,,,,2nd,S,England,33112,36.15,0,0,yes,
Sinkkonen, Miss, Anna,30,,,,2nd,S,Finland,250648,13.00,0,0,yes,
Sirayanian, Mr, Orsen,22,,,,3rd,C,Turkey,2669,7.04,0,0,no,
Sirota, Mr, Morris,20,,,,3rd,S,England,392092,8.01,0,0,no,
Sivic, Mr, Husein,40,,,,3rd,S,Bosnia,349251,7.17,0,0,no,
Sivola, Mr, Antti Wilhelm,21,,,,3rd,S,United States,3101280,7.18,0,0,no,
Sjöblom, Miss, Anna Sofia,18,,,,3rd,S,Finland,3101265,6.09,0,0,yes,
Sjöstedt, Mr, Ernst Adolf,59,,,,2nd,S,Sweden,237442,13.10,0,0,no,
Skoog, Master, Harald,5,,,,3rd,S,United States,347088,27.18,3,2,no,
Skoog, Master, Karl Thorsten,11,,,,3rd,S,United States,347088,27.18,3,2,no,
Skoog, Miss, Mabel,9,,,,3rd,S,United States,347088,27.18,3,2,no,
Skoog, Miss, Margit Elizabeth,2,,,,3rd,S,United States,347088,27.18,3,2,no,
Skoog, Mrs, Anna Bernhardina,43,,,,3rd,S,Sweden,347088,27.18,1,4,no,
Skoog, Mr, Wilhelm Johansson,40,,,,3rd,S,Sweden,347088,27.18,1,4,no,
Slabenoff, Mr, Petco,42,,,,3rd,S,NA,349214,7.17,0,0,no,
Slayter, Miss, Hilda Mary,30,,,,2nd,Q,Canada,234818,12.07,0,0,yes,
Slemen, Mr, Richard James,35,,,,2nd,S,England,28206,10.10,0,0,no,
Slocovski, Mr, Selman Francis,20,,,,3rd,S,England,392086,8.01,0,0,no,
Sloper, Mr, William Thompson,28,,,,1st,S,United States,113788,35.10,0,0,yes,
Smart, Mr, John Montgomery,56,,,,1st,S,England,113792,26.11,0,0,no,
Smiljanic, Mr, Mile,37,,,,3rd,S,Croatia,315037,8.13,0,0,no,
Smith, Miss, Marion Elsie,49,,,,2nd,S,England,31418,13.00,0,0,yes,
Smith, Mr, James Clinch,56,,,,1st,C,France,17764,30.13,0,0,no,
Smith, Mr, Lucian Philip,24,,,,1st,C,United States,13695,60.00,1,0,no,
Smith, Mr, Richard William,57,,,,1st,S,England,113056,26.00,0,0,no,
Smith, Mrs, Mary Eloise,18,,,,1st,C,United States,13695,60.00,1,0,yes,
Smyth, Miss, Julia,18,,,,3rd,Q,Ireland,335432,7.14,0,0,yes,
Smyth, Mr, Thomas,27,,,,3rd,Q,Ireland,384461,7.15,0,0,no,
Snyder, Mr, John Pillsbury,24,,,,1st,S,United States,21228,82.05,1,0,yes,
Snyder, Mrs, Nelle,23,,,,1st,S,United States,21228,82.05,1,0,yes,
Sobey, Mr, Samuel James Hayden,25,,,,2nd,S,England,29178,13.00,0,0,no,
Søholt, Mr, Peter Andreas Lauritz Andersen,19,,,,3rd,S,Norway,348124,7.13,0,0,no,
Somerton, Mr, Francis William,31,,,,3rd,S,England,18509,8.01,0,0,no,
Spector, Mr, Woolf,23,,,,3rd,S,England,3236,8.01,0,0,no,
Spedden, Master, Robert Douglas,6,,,,1st,C,United States,16966,134.10,0,2,yes,
Spedden, Mr, Frederic Oakley,45,,,,1st,C,United States,16966,134.10,1,1,yes,
Spedden, Mrs, Margaretta Corning,39,,,,1st,C,United States,16966,134.10,1,1,yes,
Spencer, Mrs, Marie Eugenie,48,,,,1st,C,United States,17569,146.10,1,0,yes,
Spencer, Mr, William Augustus,57,,,,1st,C,United States,17569,146.10,1,0,no,
Spinner, Mr, Henry John,31,,,,3rd,S,England,369943,8.01,0,0,no,
Stähelin-Maeglin, Dr, Max,32,,,,1st,S,Switzerland,13214,30.10,0,0,yes,
Staneff, Mr, Ivan,23,,,,3rd,S,Bulgaria,349208,7.17,0,0,no,
Stankovic, Mr, Ivan,33,,,,3rd,C,Croatia,349239,8.13,0,0,no,
Stanley, Miss, Amy Zillah Elsie,24,,,,3rd,S,England,2314,7.11,0,0,yes,
Stanley, Mr, Rowland Edwin,22,,,,3rd,S,England,45380,8.01,0,0,no,
Stanton, Mr, Samuel Ward,42,,,,2nd,C,United States,237734,15.00,0,0,no,
Stead, Mr, William Thomas,62,,,,1st,S,England,113514,26.11,0,0,no,
Stengel, Mr, Charles Emil Henry,54,,,,1st,C,United States,11778,55.08,1,0,yes,
Stengel, Mrs, Annie May,43,,,,1st,C,Ireland,11778,55.08,1,0,yes,
Stephenson, Mrs, Martha,52,,,,1st,C,United States,36947,78.05,1,0,yes,
Stewart, Mr, Albert Ankeny,64,,,,1st,C,United States,17605,27.14,0,0,no,
Stokes, Mr, Philip Joseph,24,,,,2nd,S,England,13540,10.10,0,0,no,
Stone, Mrs, Martha Evelyn,61,,,,1st,S,United States,113572,80.00,0,0,yes,
Storey, Mr, Thomas,59,,,,3rd,S,England,370160,33.40,0,0,no,
Stoytcheff, Mr, Ilia,19,,,,3rd,S,Bulgaria,349205,7.17,0,0,no,
Strandberg, Miss, Ida Sofia,22,,,,3rd,S,Finland,7553,9.16,0,0,no,
Strandén, Mr, Juho Niilosson,30,,,,3rd,S,Finland,3101288,7.18,0,0,yes,
Straus, Mr, Isidor,67,,,,1st,S,United States,17483,221.15,1,0,no,
Straus, Mrs, Rosalie Ida,63,,,,1st,S,Germany,17483,221.15,1,0,no,
Strilic, Mr, Ivan,27,,,,3rd,S,Croatia,315083,8.13,0,0,no,
Ström, Miss, Telma Matilda,2,,,,3rd,S,United States,347054,10.09,0,1,no,
Ström, Mrs, Elna Matilda,29,,,,3rd,S,Sweden,347054,10.09,1,1,no,
Sunderland, Mr, Victor Francis,20,,,,3rd,S,England,392089,8.01,0,0,yes,
Sundman, Mr, Johan Julian,44,,,,3rd,S,Finland,3101269,7.18,0,0,yes,
Sutehall, Mr, Henry Jr,25,,,,3rd,S,England,392076,7.01,0,0,no,
Sutton, Mr, Frederick,61,,,,1st,S,England,36963,32.06,0,0,no,
Svensson, Mr, Johan,74,,,,3rd,S,Sweden,347060,7.15,0,0,no,
Svensson, Mr, Johan Cervin,14,,,,3rd,S,Sweden,7538,9.04,0,0,yes,
Svensson, Mr, Olof,24,,,,3rd,S,Sweden,350035,7.15,0,0,no,
Swane, Mr, George,19,,,,2nd,S,England,248734,13.00,0,0,no,
Sweet, Mr, George Frederick,14,,,,2nd,S,England,220845,65.00,0,0,no,
Swift, Mrs, Margaret Welles,46,,,,1st,S,United States,17466,25.18,0,0,yes,
Tannūs, Master, As'ad,1,,,,3rd,C,Lebanon,2625,8.10,0,1,yes,
Tannūs, Mr, Bashīr,30,,,,3rd,C,Lebanon,2621,6.08,1,0,no,
Tannūs, Mrs, Thamīn,16,,,,3rd,C,Lebanon,2625,8.10,1,1,yes,
Taussig, Miss, Ruth,18,,,,1st,S,United States,110413,79.13,0,2,yes,
Taussig, Mr, Emil,52,,,,1st,S,United States,110413,79.13,1,1,no,
Taussig, Mrs, Tillie,39,,,,1st,S,United States,110413,79.13,1,1,yes,
Taylor, Mr, Elmer Zebley,48,,,,1st,S,United States,19996,52.00,1,0,yes,
Taylor, Mr, Percy Cornelius,40,,,,2nd,S,England,250654,33.40,0,0,no,
Taylor, Mrs, Juliet Cummins,49,,,,1st,S,United States,19996,52.00,1,0,yes,
Tenglin, Mr, Gunnar Isidor,25,,,,3rd,S,Sweden,350033,7.15,0,0,yes,
Thayer, Mr, John Borland,49,,,,1st,C,United States,17421,110.17,1,1,no,
Thayer, Mr, John Borland jr,17,,,,1st,C,United States,17421,110.17,0,2,yes,
Thayer, Mrs, Marian Longstreth,39,,,,1st,C,United States,17421,110.17,1,1,yes,
Theobald, Mr, Thomas Leonard,34,,,,3rd,S,England,363294,8.01,0,0,no,
Thomas/Tannous, Mr, John,34,,,,3rd,C,NA,2681,6.08,0,0,no,
Thomas/Tannous, Mr, Tannous,16,,,,3rd,C,NA,2684,7.04,0,0,no,
Thompson, Mr, Alexander Mellis,37,,,,3rd,S,Scotland,32302,8.01,0,0,no,
Thorne, Miss, Gertrude Maybelle,38,,,,1st,C,United States,17585,80.00,0,0,yes,
Thorneycroft, Mr, Percival,37,,,,3rd,S,England,376564,16.02,1,0,no,
Thorneycroft, Mrs, Florence Kate,33,,,,3rd,S,England,376564,16.02,1,0,yes,
Tikkanen, Mr, Juho,32,,,,3rd,S,Finland,3101293,7.18,0,0,no,
Tobin, Mr, Roger,20,,,,3rd,Q,Ireland,383121,7.15,0,0,no,
Todoroff, Mr, Lalio,23,,,,3rd,S,Bulgaria,349216,7.17,0,0,no,
Tomlin, Mr, Ernest Portage,22,,,,3rd,S,England,364499,8.01,0,0,no,
Toomey, Miss, Ellen Mary,48,,,,2nd,S,Ireland,13531,10.10,0,0,yes,
Törber, Mr, Ernst Wilhelm,41,,,,3rd,S,England,364511,8.01,0,0,no,
Torfa, Mr, Assad,20,,,,3rd,C,Lebanon,2673,7.04,0,0,no,
Törnquist, Mr, William Henry,26,,,,3rd,S,Sweden,NA,33.40,0,0,yes,
Totevski, Mr, Hristo Danchev,25,,,,3rd,S,Bulgaria,349203,7.17,0,0,no,
Troupiansky, Mr, Moses Aaron,23,,,,2nd,S,England,233639,13.00,0,0,no,
Trout, Mrs, Jessie Laird,27,,,,2nd,S,Scotland,240929,12.13,0,0,yes,
Troutt, Miss, Edwina Celia,27,,,,2nd,S,England,34218,10.10,0,0,yes,
Tucker, Mr, Gilbert Milligan jr,31,,,,1st,C,United States,2543,28.10,0,0,yes,
Tu'mah, Master, Jirjis Yūsuf,8,,,,3rd,C,Lebanon,2650,15.04,1,1,yes,
Tu'mah, Miss, Mariyam,9,,,,3rd,C,Lebanon,2650,15.04,1,1,yes,
Tu'mah, Mrs, Hinnah,27,,,,3rd,C,Lebanon,2650,15.04,0,2,yes,
Turcin, Mr, Stjepan,36,,,,3rd,S,Croatia,349247,7.17,0,0,no,
Turja, Miss, Anna Sofia,18,,,,3rd,S,Finland,4138,9.16,0,0,yes,
Turkula, Mrs, Hedwig,63,,,,3rd,S,Finland,4134,9.11,0,0,yes,
Turpin, Mrs, Dorothy Ann,26,,,,2nd,S,England,11668,21.00,1,0,no,
Turpin, Mr, William John,29,,,,2nd,S,England,11668,21.00,1,0,no,
Uruchurtu, Don, Manuel Ramirez,39,,,,1st,C,Mexico,17601,27.14,0,0,no,
van Billiard, Master, James William,10,,,,3rd,S,England,851,14.10,1,1,no,
van Billiard, Master, Walter John,9,,,,3rd,S,England,851,14.10,1,1,no,
van Billiard, Mr, Austin Blyler,35,,,,3rd,S,England,851,14.10,0,2,no,
Van den Steen, Mr, Leo Peter,28,,,,3rd,S,Belgium,345783,9.10,0,0,no,
